nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass
BR,2008,112,0,112,0,0,112,0,3985.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BR,2009,160,0,160,0,0,160,0,5432.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BR,2010,151,0,151,0,0,151,0,5629.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BR,2011,207,0,207,0,0,207,0,6738.0,30.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0026714158504007124,False,False,False
BR,2012,208,0,208,0,0,208,0,7411.0,30.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.006746727836999055,False,False,False
BR,2013,224,0,224,0,0,224,0,7057.0,30.0,104.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014737140427943886,False,False,False
BR,2014,273,0,273,0,0,273,0,7515.0,22.0,308.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04098469727212242,False,False,False
BR,2015,318,0,318,0,0,318,0,8881.0,19.5,436.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04909357054385767,False,False,False
BR,2016,284,0,284,0,0,284,0,6326.0,15.0,476.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07524502055011066,False,False,False
BR,2017,280,0,280,0,0,280,0,5523.0,13.0,550.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09958355965960529,False,False,False
BR,2018,467,0,467,0,0,467,0,7449.0,9.0,630.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08457511075312123,False,False,False
BR,2019,378,0,378,0,0,378,0,5664.0,9.0,497.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08774717514124294,False,False,False
BR,2020,112,0,112,0,0,112,0,1360.0,8.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014705882352941176,True,False,False
BR,2021,58,0,58,0,0,58,0,748.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
BR,2022,182,0,182,0,0,182,0,2170.0,9.0,344.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1585253456221198,False,False,False
BR,2023,304,0,304,0,0,304,0,3291.0,8.0,348.0,0.0,1.0,0.0,0.0,1.0,0.0,0.105742935278031,False,False,False
BR,2024,305,0,305,0,0,305,0,4011.0,12.0,498.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12415856394913986,False,False,False
BR,2025,310,0,310,0,0,310,0,4487.0,13.0,636.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14174281256964563,False,False,False
BS,1990,128,0,128,0,0,128,0,5871.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1991,71,0,71,0,0,71,0,5647.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1993,4,0,4,0,0,4,0,312.0,77.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1994,2,0,2,0,0,2,0,36.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1995,4,0,4,0,0,4,0,420.0,104.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1996,36,0,36,0,0,36,0,2990.0,115.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1997,38,0,38,0,0,38,0,2430.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1998,78,0,78,0,0,78,0,4991.0,70.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,1999,116,0,116,0,0,116,0,5667.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2000,67,0,67,0,0,67,0,4762.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2001,61,0,61,0,0,61,0,5215.0,69.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2002,81,0,81,0,0,81,0,4872.0,45.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2003,183,0,183,0,0,183,0,7354.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2004,260,0,260,0,0,260,0,8988.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2005,245,0,245,0,0,245,0,9004.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2006,204,0,204,0,0,204,0,8375.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2007,193,0,193,0,0,193,0,7656.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2008,189,0,189,0,0,189,0,7904.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2009,196,0,196,0,0,196,0,7425.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2010,210,0,210,0,0,210,0,7760.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2011,197,0,197,0,0,197,0,7075.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2012,235,0,235,0,0,235,0,7792.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2013,196,0,196,0,0,196,0,7660.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2014,296,0,296,0,0,296,0,8215.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2015,210,0,210,0,0,210,0,7023.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2016,308,0,308,0,0,308,0,7036.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2017,308,0,308,0,0,308,0,7468.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2018,421,0,421,0,0,421,0,8406.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2019,355,0,355,0,0,355,0,6480.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
BS,2020,68,0,68,0,0,68,0,955.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CA,1990,764,0,764,0,0,764,0,30752.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1991,829,0,829,0,0,829,0,29545.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1992,997,0,997,0,0,997,0,30659.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1993,845,0,845,0,0,845,0,35260.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1994,898,0,898,0,0,898,0,41527.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1995,1336,0,1336,0,0,1336,0,59425.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1996,1365,0,1365,0,0,1365,0,52567.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1997,1710,0,1710,0,0,1710,0,58704.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1998,2351,0,2351,0,0,2351,0,63424.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,1999,1914,0,1914,0,0,1914,0,60277.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2000,2380,0,2380,0,0,2380,0,68671.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2001,3152,0,3152,0,0,3152,0,105073.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2002,3542,0,3542,0,0,3542,0,122234.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2003,3763,0,3763,0,0,3763,0,135125.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2004,5009,0,5009,0,0,5009,0,151586.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2005,5106,0,5106,0,0,5106,0,143743.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2006,6106,0,6106,0,0,6106,0,151685.0,14.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00014503741305995979,False,False,False
CA,2007,5912,0,5912,0,0,5912,0,158121.0,20.0,502.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003174783868050417,False,False,False
CA,2008,5797,0,5797,0,0,5797,0,164971.0,21.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00032733025804535345,False,False,False
CA,2009,5661,0,5661,0,0,5661,0,159913.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2010,6193,0,6193,0,0,6193,0,175034.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2011,6442,0,6442,0,0,6442,0,179365.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2012,6400,0,6400,0,0,6400,0,190383.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2013,5767,0,5767,0,0,5767,0,177100.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2014,4937,0,4937,0,0,4937,0,153183.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2015,5223,0,5223,0,0,5223,0,157196.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2016,5573,0,5573,0,0,5573,0,166766.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2017,5747,0,5747,0,0,5747,0,176210.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2018,6058,0,6058,0,0,6058,0,177622.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2019,6077,0,6077,0,0,6077,0,163035.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2020,2353,0,2353,0,0,2353,0,36472.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CA,2021,2534,0,2534,0,0,2534,0,44498.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CA,2022,6325,0,6325,0,0,6325,0,138824.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2023,7568,0,7568,0,0,7568,0,168265.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CA,2024,8291,0,8291,0,0,8291,0,164029.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.219296587798499e-05,False,False,False
CA,2025,8308,0,8308,0,0,8308,0,145921.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1990,371,0,371,0,0,371,0,4603.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1991,385,0,385,0,0,385,0,4184.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1992,369,0,369,0,0,369,0,4153.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1993,349,0,349,0,0,349,0,4238.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1994,335,0,335,0,0,335,0,4234.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1995,318,0,318,0,0,318,0,4155.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1996,330,0,330,0,0,330,0,4677.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1997,326,0,326,0,0,326,0,4781.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1998,369,0,369,0,0,369,0,5675.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,1999,379,0,379,0,0,379,0,6994.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2000,342,0,342,0,0,342,0,8676.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2001,287,0,287,0,0,287,0,8186.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2002,234,0,234,0,0,234,0,5801.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2003,296,0,296,0,0,296,0,6887.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2004,325,0,325,0,0,325,0,6231.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2005,311,0,311,0,0,311,0,6367.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2006,329,0,329,0,0,329,0,7272.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2007,302,0,302,0,0,302,0,7919.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2008,313,0,313,0,0,313,0,7211.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2009,299,0,299,0,0,299,0,6240.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2010,307,0,307,0,0,307,0,6490.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2011,295,0,295,0,0,295,0,6839.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2012,252,0,252,0,0,252,0,6529.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2013,238,0,238,0,0,238,0,6393.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2014,241,0,241,0,0,241,0,6174.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2015,266,0,266,0,0,266,0,7308.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2016,280,0,280,0,0,280,0,8145.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2017,294,0,294,0,0,294,0,7729.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2018,282,0,282,0,0,282,0,7301.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2019,274,0,274,0,0,274,0,7280.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2020,159,0,159,0,0,159,0,2418.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CH,2021,204,0,204,0,0,204,0,3150.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CH,2022,267,0,267,0,0,267,0,5747.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2023,243,0,243,0,0,243,0,7751.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2024,277,0,277,0,0,277,0,7779.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CH,2025,272,0,272,0,0,272,0,8007.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1990,24,0,24,0,0,24,0,210.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1991,24,0,24,0,0,24,0,208.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1992,24,0,24,0,0,24,0,220.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1993,24,0,24,0,0,24,0,261.0,11.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1994,24,0,24,0,0,24,0,294.0,12.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1995,24,0,24,0,0,24,0,332.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1996,24,0,24,0,0,24,0,366.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1997,24,0,24,0,0,24,0,409.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1998,30,0,30,0,0,30,0,399.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,1999,40,0,40,0,0,40,0,406.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,2000,40,0,40,0,0,40,0,373.0,9.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CI,2001,22,0,22,0,0,22,0,214.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1990,74,0,74,0,0,74,0,1328.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1991,48,0,48,0,0,48,0,936.0,18.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1992,52,0,52,0,0,52,0,1042.0,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1993,96,0,96,0,0,96,0,1146.0,10.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1994,84,0,84,0,0,84,0,1089.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1995,103,0,103,0,0,103,0,1430.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1996,162,0,162,0,0,162,0,2559.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,1997,301,0,301,0,0,301,0,4312.0,9.0,1026.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23794063079777367,False,False,False
CL,1998,339,0,339,0,0,339,0,5226.0,9.0,1227.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23478760045924224,False,False,False
CL,1999,266,0,266,0,0,266,0,4580.0,9.0,363.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07925764192139738,False,False,False
CL,2000,248,0,248,0,0,248,0,3826.0,9.0,142.0,0.0,1.0,0.0,0.0,1.0,0.0,0.037114479874542604,False,False,False
CL,2001,241,0,241,0,0,241,0,4407.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2002,249,0,249,0,0,249,0,4152.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2003,215,0,215,0,0,215,0,3619.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2004,201,0,201,0,0,201,0,3368.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2005,200,0,200,0,0,200,0,3381.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2006,176,0,176,0,0,176,0,3094.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2007,190,0,190,0,0,190,0,3203.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2008,245,0,245,0,0,245,0,3613.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2009,216,0,216,0,0,216,0,3977.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2010,217,0,217,0,0,217,0,4148.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2011,217,0,217,0,0,217,0,4129.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2012,216,0,216,0,0,216,0,4233.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2013,180,0,180,0,0,180,0,3714.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2014,215,0,215,0,0,215,0,3582.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2015,242,0,242,0,0,242,0,3598.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2016,255,0,255,0,0,255,0,3983.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2017,302,0,302,0,0,302,0,4345.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2018,291,0,291,0,0,291,0,3912.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2019,264,0,264,0,0,264,0,3939.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2020,138,0,138,0,0,138,0,1374.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CL,2021,152,0,152,0,0,152,0,1639.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CL,2022,277,0,277,0,0,277,0,2599.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2023,305,0,305,0,0,305,0,3281.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2024,295,0,295,0,0,295,0,3395.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CL,2025,299,0,299,0,0,299,0,3284.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1990,98,0,98,0,0,98,0,493.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1991,86,0,86,0,0,86,0,468.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1992,80,0,80,0,0,80,0,492.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1993,82,0,82,0,0,82,0,674.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1994,72,0,72,0,0,72,0,746.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1995,68,0,68,0,0,68,0,788.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1996,91,0,91,0,0,91,0,918.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1997,97,0,97,0,0,97,0,1369.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1998,130,0,130,0,0,130,0,1975.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,1999,126,0,126,0,0,126,0,1970.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2000,108,0,108,0,0,108,0,1985.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2001,147,0,147,0,0,147,0,1979.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2002,158,0,158,0,0,158,0,2058.0,12.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2003,157,0,157,0,0,157,0,1884.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2004,152,0,152,0,0,152,0,2672.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2005,160,0,160,0,0,160,0,2845.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2006,157,0,157,0,0,157,0,3331.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2007,172,0,172,0,0,172,0,3658.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2008,176,0,176,0,0,176,0,3619.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2009,178,0,178,0,0,178,0,3665.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2010,178,0,178,0,0,178,0,4260.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2011,229,0,229,0,0,229,0,5274.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2012,263,0,263,0,0,263,0,6221.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2013,303,0,303,0,0,303,0,7601.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2014,408,0,408,0,0,408,0,10357.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2015,545,0,545,0,0,545,0,13110.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2016,752,0,752,0,0,752,0,17911.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2017,1074,0,1074,0,0,1074,0,20339.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2018,1158,0,1158,0,0,1158,0,21685.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2019,1151,0,1151,0,0,1151,0,21674.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2020,321,0,321,0,0,321,0,3686.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CN,2021,125,0,125,0,0,125,0,1084.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
CN,2022,103,0,103,0,0,103,0,717.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2023,197,0,197,0,0,197,0,1511.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
CN,2024,342,0,342,0,0,342,0,4371.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
